"country","date","cases"
"United Kingdom","2020-06-06",2
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",0
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",0
"United Kingdom","2020-03-18",0
"United Kingdom","2020-03-19",0
"United Kingdom","2020-03-20",0
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",0
"United Kingdom","2020-03-23",0
"United Kingdom","2020-03-24",0
"United Kingdom","2020-03-25",0
"United Kingdom","2020-03-26",0
"United Kingdom","2020-03-27",0
"United Kingdom","2020-03-28",0
"United Kingdom","2020-03-29",0
"United Kingdom","2020-03-30",0
"United Kingdom","2020-03-31",0
"United Kingdom","2020-04-01",0
"United Kingdom","2020-04-02",0
"United Kingdom","2020-04-03",0
"United Kingdom","2020-04-04",1
"United Kingdom","2020-04-05",1
"United Kingdom","2020-04-06",0
"United Kingdom","2020-04-07",0
"United Kingdom","2020-04-08",3
"United Kingdom","2020-04-09",0
"United Kingdom","2020-04-10",0
"United Kingdom","2020-04-11",0
"United Kingdom","2020-04-12",0
"United Kingdom","2020-04-13",0
"United Kingdom","2020-04-14",6
"United Kingdom","2020-04-15",0
"United Kingdom","2020-04-16",0
"United Kingdom","2020-04-17",0
"United Kingdom","2020-04-18",0
"United Kingdom","2020-04-19",0
"United Kingdom","2020-04-20",0
"United Kingdom","2020-04-21",0
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",1
"United Kingdom","2020-04-24",1
"United Kingdom","2020-04-25",0
"United Kingdom","2020-04-26",0
"United Kingdom","2020-04-27",0
"United Kingdom","2020-04-28",0
"United Kingdom","2020-04-29",0
"United Kingdom","2020-04-30",0
"United Kingdom","2020-05-01",0
"United Kingdom","2020-05-02",0
"United Kingdom","2020-05-03",0
"United Kingdom","2020-05-04",0
"United Kingdom","2020-05-05",0
"United Kingdom","2020-05-06",0
"United Kingdom","2020-05-07",0
"United Kingdom","2020-05-08",0
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",0
"United Kingdom","2020-05-11",0
"United Kingdom","2020-05-12",0
"United Kingdom","2020-05-13",0
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",0
"United Kingdom","2020-05-16",0
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",0
"United Kingdom","2020-05-21",0
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",0
"United Kingdom","2020-05-24",0
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",0
"United Kingdom","2020-05-28",0
"United Kingdom","2020-05-29",0
"United Kingdom","2020-05-30",0
"United Kingdom","2020-05-31",0
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",0
"United Kingdom","2020-06-03",0
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",0
"United Kingdom","2020-06-06",0
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",1
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",2
"United Kingdom","2020-03-18",5
"United Kingdom","2020-03-19",2
"United Kingdom","2020-03-20",0
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",5
"United Kingdom","2020-03-23",0
"United Kingdom","2020-03-24",0
"United Kingdom","2020-03-25",11
"United Kingdom","2020-03-26",9
"United Kingdom","2020-03-27",20
"United Kingdom","2020-03-28",1
"United Kingdom","2020-03-29",9
"United Kingdom","2020-03-30",4
"United Kingdom","2020-03-31",0
"United Kingdom","2020-04-01",12
"United Kingdom","2020-04-02",7
"United Kingdom","2020-04-03",7
"United Kingdom","2020-04-04",3
"United Kingdom","2020-04-05",5
"United Kingdom","2020-04-06",6
"United Kingdom","2020-04-07",4
"United Kingdom","2020-04-08",7
"United Kingdom","2020-04-09",3
"United Kingdom","2020-04-10",4
"United Kingdom","2020-04-11",2
"United Kingdom","2020-04-12",0
"United Kingdom","2020-04-13",0
"United Kingdom","2020-04-14",0
"United Kingdom","2020-04-15",2
"United Kingdom","2020-04-16",0
"United Kingdom","2020-04-17",1
"United Kingdom","2020-04-18",0
"United Kingdom","2020-04-19",0
"United Kingdom","2020-04-20",0
"United Kingdom","2020-04-21",0
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",1
"United Kingdom","2020-04-24",0
"United Kingdom","2020-04-25",3
"United Kingdom","2020-04-26",5
"United Kingdom","2020-04-27",0
"United Kingdom","2020-04-28",0
"United Kingdom","2020-04-29",0
"United Kingdom","2020-04-30",3
"United Kingdom","2020-05-01",0
"United Kingdom","2020-05-02",0
"United Kingdom","2020-05-03",0
"United Kingdom","2020-05-04",0
"United Kingdom","2020-05-05",0
"United Kingdom","2020-05-06",0
"United Kingdom","2020-05-07",0
"United Kingdom","2020-05-08",2
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",0
"United Kingdom","2020-05-11",1
"United Kingdom","2020-05-12",1
"United Kingdom","2020-05-13",-1
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",0
"United Kingdom","2020-05-16",0
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",2
"United Kingdom","2020-05-21",2
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",1
"United Kingdom","2020-05-24",2
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",3
"United Kingdom","2020-05-28",1
"United Kingdom","2020-05-29",3
"United Kingdom","2020-05-30",8
"United Kingdom","2020-05-31",1
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",2
"United Kingdom","2020-06-03",1
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",1
"United Kingdom","2020-06-06",1
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",0
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",0
"United Kingdom","2020-03-18",0
"United Kingdom","2020-03-19",0
"United Kingdom","2020-03-20",1
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",4
"United Kingdom","2020-03-23",8
"United Kingdom","2020-03-24",10
"United Kingdom","2020-03-25",0
"United Kingdom","2020-03-26",2
"United Kingdom","2020-03-27",4
"United Kingdom","2020-03-28",3
"United Kingdom","2020-03-29",10
"United Kingdom","2020-03-30",7
"United Kingdom","2020-03-31",11
"United Kingdom","2020-04-01",8
"United Kingdom","2020-04-02",27
"United Kingdom","2020-04-03",19
"United Kingdom","2020-04-04",12
"United Kingdom","2020-04-05",1
"United Kingdom","2020-04-06",12
"United Kingdom","2020-04-07",11
"United Kingdom","2020-04-08",8
"United Kingdom","2020-04-09",32
"United Kingdom","2020-04-10",11
"United Kingdom","2020-04-11",25
"United Kingdom","2020-04-12",2
"United Kingdom","2020-04-13",14
"United Kingdom","2020-04-14",12
"United Kingdom","2020-04-15",2
"United Kingdom","2020-04-16",28
"United Kingdom","2020-04-17",7
"United Kingdom","2020-04-18",6
"United Kingdom","2020-04-19",1
"United Kingdom","2020-04-20",2
"United Kingdom","2020-04-21",7
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",0
"United Kingdom","2020-04-24",1
"United Kingdom","2020-04-25",0
"United Kingdom","2020-04-26",0
"United Kingdom","2020-04-27",0
"United Kingdom","2020-04-28",1
"United Kingdom","2020-04-29",4
"United Kingdom","2020-04-30",2
"United Kingdom","2020-05-01",1
"United Kingdom","2020-05-02",4
"United Kingdom","2020-05-03",1
"United Kingdom","2020-05-04",4
"United Kingdom","2020-05-05",1
"United Kingdom","2020-05-06",1
"United Kingdom","2020-05-07",2
"United Kingdom","2020-05-08",0
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",1
"United Kingdom","2020-05-11",0
"United Kingdom","2020-05-12",1
"United Kingdom","2020-05-13",1
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",2
"United Kingdom","2020-05-16",1
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",1
"United Kingdom","2020-05-21",0
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",0
"United Kingdom","2020-05-24",0
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",0
"United Kingdom","2020-05-28",0
"United Kingdom","2020-05-29",0
"United Kingdom","2020-05-30",0
"United Kingdom","2020-05-31",0
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",0
"United Kingdom","2020-06-03",0
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",0
"United Kingdom","2020-06-06",0
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",0
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",0
"United Kingdom","2020-03-18",1
"United Kingdom","2020-03-19",0
"United Kingdom","2020-03-20",0
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",0
"United Kingdom","2020-03-23",0
"United Kingdom","2020-03-24",0
"United Kingdom","2020-03-25",0
"United Kingdom","2020-03-26",4
"United Kingdom","2020-03-27",0
"United Kingdom","2020-03-28",0
"United Kingdom","2020-03-29",0
"United Kingdom","2020-03-30",0
"United Kingdom","2020-03-31",0
"United Kingdom","2020-04-01",0
"United Kingdom","2020-04-02",0
"United Kingdom","2020-04-03",1
"United Kingdom","2020-04-04",0
"United Kingdom","2020-04-05",0
"United Kingdom","2020-04-06",0
"United Kingdom","2020-04-07",3
"United Kingdom","2020-04-08",0
"United Kingdom","2020-04-09",0
"United Kingdom","2020-04-10",0
"United Kingdom","2020-04-11",0
"United Kingdom","2020-04-12",0
"United Kingdom","2020-04-13",2
"United Kingdom","2020-04-14",0
"United Kingdom","2020-04-15",0
"United Kingdom","2020-04-16",0
"United Kingdom","2020-04-17",0
"United Kingdom","2020-04-18",0
"United Kingdom","2020-04-19",0
"United Kingdom","2020-04-20",0
"United Kingdom","2020-04-21",0
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",0
"United Kingdom","2020-04-24",0
"United Kingdom","2020-04-25",0
"United Kingdom","2020-04-26",0
"United Kingdom","2020-04-27",0
"United Kingdom","2020-04-28",0
"United Kingdom","2020-04-29",0
"United Kingdom","2020-04-30",0
"United Kingdom","2020-05-01",0
"United Kingdom","2020-05-02",0
"United Kingdom","2020-05-03",0
"United Kingdom","2020-05-04",0
"United Kingdom","2020-05-05",0
"United Kingdom","2020-05-06",0
"United Kingdom","2020-05-07",0
"United Kingdom","2020-05-08",0
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",0
"United Kingdom","2020-05-11",0
"United Kingdom","2020-05-12",0
"United Kingdom","2020-05-13",0
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",0
"United Kingdom","2020-05-16",0
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",0
"United Kingdom","2020-05-21",0
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",0
"United Kingdom","2020-05-24",0
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",0
"United Kingdom","2020-05-28",0
"United Kingdom","2020-05-29",0
"United Kingdom","2020-05-30",0
"United Kingdom","2020-05-31",0
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",0
"United Kingdom","2020-06-03",0
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",0
"United Kingdom","2020-06-06",0
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",3
"Australia","2020-01-27",1
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",0
"Australia","2020-03-01",2
"Australia","2020-03-02",0
"Australia","2020-03-03",7
"Australia","2020-03-04",9
"Australia","2020-03-05",0
"Australia","2020-03-06",4
"Australia","2020-03-07",2
"Australia","2020-03-08",10
"Australia","2020-03-09",10
"Australia","2020-03-10",7
"Australia","2020-03-11",10
"Australia","2020-03-12",0
"Australia","2020-03-13",27
"Australia","2020-03-14",20
"Australia","2020-03-15",22
"Australia","2020-03-16",37
"Australia","2020-03-17",39
"Australia","2020-03-18",57
"Australia","2020-03-19",40
"Australia","2020-03-20",46
"Australia","2020-03-21",83
"Australia","2020-03-22",233
"Australia","2020-03-23",0
"Australia","2020-03-24",149
"Australia","2020-03-25",211
"Australia","2020-03-26",190
"Australia","2020-03-27",186
"Australia","2020-03-28",212
"Australia","2020-03-29",174
"Australia","2020-03-30",241
"Australia","2020-03-31",0
"Australia","2020-04-01",150
"Australia","2020-04-02",116
"Australia","2020-04-03",91
"Australia","2020-04-04",104
"Australia","2020-04-05",87
"Australia","2020-04-06",57
"Australia","2020-04-07",49
"Australia","2020-04-08",48
"Australia","2020-04-09",39
"Australia","2020-04-10",49
"Australia","2020-04-11",35
"Australia","2020-04-12",0
"Australia","2020-04-13",6
"Australia","2020-04-14",7
"Australia","2020-04-15",16
"Australia","2020-04-16",11
"Australia","2020-04-17",29
"Australia","2020-04-18",10
"Australia","2020-04-19",21
"Australia","2020-04-20",6
"Australia","2020-04-21",6
"Australia","2020-04-22",2
"Australia","2020-04-23",5
"Australia","2020-04-24",6
"Australia","2020-04-25",12
"Australia","2020-04-26",8
"Australia","2020-04-27",2
"Australia","2020-04-28",12
"Australia","2020-04-29",0
"Australia","2020-04-30",9
"Australia","2020-05-01",5
"Australia","2020-05-02",5
"Australia","2020-05-03",-2
"Australia","2020-05-04",2
"Australia","2020-05-05",7
"Australia","2020-05-06",2
"Australia","2020-05-07",3
"Australia","2020-05-08",4
"Australia","2020-05-09",2
"Australia","2020-05-10",0
"Australia","2020-05-11",0
"Australia","2020-05-12",6
"Australia","2020-05-13",4
"Australia","2020-05-14",8
"Australia","2020-05-15",3
"Australia","2020-05-16",1
"Australia","2020-05-17",1
"Australia","2020-05-18",2
"Australia","2020-05-19",3
"Australia","2020-05-20",1
"Australia","2020-05-21",2
"Australia","2020-05-22",2
"Australia","2020-05-23",1
"Australia","2020-05-24",3
"Australia","2020-05-25",2
"Australia","2020-05-26",-3
"Australia","2020-05-27",1
"Australia","2020-05-28",2
"Australia","2020-05-29",0
"Australia","2020-05-30",3
"Australia","2020-05-31",3
"Australia","2020-06-01",6
"Australia","2020-06-02",0
"Australia","2020-06-03",2
"Australia","2020-06-04",4
"Australia","2020-06-05",0
"Australia","2020-06-06",-1
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",0
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",0
"Australia","2020-03-01",0
"Australia","2020-03-02",0
"Australia","2020-03-03",0
"Australia","2020-03-04",1
"Australia","2020-03-05",0
"Australia","2020-03-06",-1
"Australia","2020-03-07",0
"Australia","2020-03-08",0
"Australia","2020-03-09",0
"Australia","2020-03-10",1
"Australia","2020-03-11",0
"Australia","2020-03-12",0
"Australia","2020-03-13",0
"Australia","2020-03-14",0
"Australia","2020-03-15",0
"Australia","2020-03-16",0
"Australia","2020-03-17",0
"Australia","2020-03-18",0
"Australia","2020-03-19",0
"Australia","2020-03-20",2
"Australia","2020-03-21",0
"Australia","2020-03-22",2
"Australia","2020-03-23",0
"Australia","2020-03-24",1
"Australia","2020-03-25",0
"Australia","2020-03-26",6
"Australia","2020-03-27",0
"Australia","2020-03-28",3
"Australia","2020-03-29",0
"Australia","2020-03-30",0
"Australia","2020-03-31",2
"Australia","2020-04-01",2
"Australia","2020-04-02",2
"Australia","2020-04-03",1
"Australia","2020-04-04",4
"Australia","2020-04-05",1
"Australia","2020-04-06",1
"Australia","2020-04-07",0
"Australia","2020-04-08",0
"Australia","2020-04-09",0
"Australia","2020-04-10",0
"Australia","2020-04-11",0
"Australia","2020-04-12",0
"Australia","2020-04-13",0
"Australia","2020-04-14",0
"Australia","2020-04-15",0
"Australia","2020-04-16",0
"Australia","2020-04-17",0
"Australia","2020-04-18",0
"Australia","2020-04-19",0
"Australia","2020-04-20",0
"Australia","2020-04-21",0
"Australia","2020-04-22",0
"Australia","2020-04-23",0
"Australia","2020-04-24",0
"Australia","2020-04-25",0
"Australia","2020-04-26",0
"Australia","2020-04-27",0
"Australia","2020-04-28",0
"Australia","2020-04-29",0
